dice,iou
0.46719804406166077,0.30480000376701355
0.6523251533508301,0.48403748869895935
0.17015290260314941,0.09298750013113022
0.594074010848999,0.4225499927997589
0.9788005352020264,0.9584812521934509
0.045896995812654495,0.023487500846385956
0.07140618562698364,0.037025000900030136
0.6764827370643616,0.5111250281333923
0.6977047324180603,0.5357499718666077
0.5424333810806274,0.3721500039100647
0.3514332175254822,0.2131749987602234
0.13726061582565308,0.07368750125169754
0.5934560298919678,0.42192500829696655
0.14237532019615173,0.07664375007152557
0.06999873369932175,0.036268748342990875
0.59278804063797,0.42124998569488525
0.8752078413963318,0.7781062722206116
0.8262351155281067,0.7039187550544739
0.6504438519477844,0.4819687604904175
0.022298583760857582,0.011274999938905239
0.7417970895767212,0.5895687341690063
1.0,1.0
0.13505685329437256,0.07241874933242798
0.06770285964012146,0.03503749892115593
0.11718188971281052,0.06223750114440918
0.7391945123672485,0.5862874984741211
0.5306947231292725,0.36118748784065247
0.5347046256065369,0.3649125099182129
0.6324318647384644,0.4624499976634979
0.9195941686630249,0.8511562347412109
0.9870179891586304,0.9743687510490417
0.49704575538635254,0.3307124972343445
0.18193180859088898,0.10006874799728394
0.6833280324935913,0.5189812779426575
0.629027783870697,0.4588187634944916
0.02842761017382145,0.014418750070035458
0.6677213907241821,0.5011875033378601
0.5624890327453613,0.3912937641143799
0.9009630084037781,0.8197749853134155
0.6450954675674438,0.4761187434196472
0.6422958970069885,0.4730750024318695
0.0684143528342247,0.03541874885559082
0.061299294233322144,0.03161875158548355
0.295878142118454,0.17362500727176666
0.05447470769286156,0.02800000086426735
0.8770590424537659,0.7810375094413757
0.9547368288040161,0.9133937358856201
0.9672888517379761,0.9366499781608582
0.4465491473674774,0.2874562442302704
0.9755803942680359,0.9523249864578247
0.6429752707481384,0.4738124907016754
0.8275854587554932,0.7058812379837036
0.828040599822998,0.7065437436103821
0.8213584423065186,0.6968687772750854
0.5579284429550171,0.38689374923706055
0.7521398663520813,0.6027437448501587
0.13782428205013275,0.07401250302791595
0.18072247505187988,0.09933750331401825
0.027759287506341934,0.014074999839067459
0.20238856971263885,0.11258749663829803
0.6402997970581055,0.47091248631477356
0.10334403812885284,0.054487500339746475
0.03305693715810776,0.01680625043809414
0.1411343663930893,0.07592500001192093
0.2283540815114975,0.12889374792575836
0.06309469044208527,0.03257500007748604
0.2058355212211609,0.11472500115633011
0.06441856920719147,0.03328125178813934
0.15575778484344482,0.08445625007152557
0.6573126316070557,0.48954999446868896
0.9092941880226135,0.8336750268936157
0.6730965971946716,0.5072687268257141
0.5854352712631226,0.4138624966144562
0.7869046330451965,0.6486750245094299
0.6301897764205933,0.46005624532699585
0.745658814907074,0.594462513923645
0.1653059422969818,0.09009999781847
0.9674454927444458,0.936943769454956
0.07576669007539749,0.039374999701976776
0.9612851738929749,0.9254562258720398
0.5318204760551453,0.3622312545776367
0.6583203077316284,0.49066874384880066
0.6831546425819397,0.5187812447547913
0.4325711727142334,0.27597498893737793
0.7065219879150391,0.546218752861023
0.9871847033500671,0.974693775177002
0.252053827047348,0.14419999718666077
0.42312487959861755,0.26833125948905945
0.21238037943840027,0.11880625039339066
0.7174656987190247,0.5594124794006348
0.43461841344833374,0.27764374017715454
0.528999388217926,0.35961875319480896
0.48134666681289673,0.3169562518596649
0.6878792643547058,0.5242499709129333
0.4715979993343353,0.3085562586784363
0.6159049868583679,0.4449875056743622
0.27426278591156006,0.15892499685287476
0.696574866771698,0.5344187617301941
0.5774236917495728,0.4059000015258789
0.2630690336227417,0.15145625174045563
0.9452171921730042,0.8961250185966492
0.5309240221977234,0.3614000082015991
0.6676825881004333,0.501143753528595
0.7301637530326843,0.5750062465667725
0.10489410907030106,0.05534999817609787
0.028561219573020935,0.014487500302493572
0.9985040426254272,0.9970124959945679
0.722723126411438,0.5658312439918518
0.6532836556434631,0.48509374260902405
0.05242625251412392,0.026918750256299973
0.03571318835020065,0.018181249499320984
0.1830570101737976,0.10074999928474426
0.31316155195236206,0.18565000593662262
0.3710370361804962,0.2277749925851822
0.19175326824188232,0.1060437485575676
0.19143645465373993,0.10585000365972519
0.07588239014148712,0.03943749889731407
0.5689113736152649,0.397537499666214
0.6704834699630737,0.5043062567710876
0.9806774854660034,0.9620875120162964
0.07716574519872665,0.04013124853372574
0.49004611372947693,0.3245437443256378
0.5655884742736816,0.39430001378059387
0.9864404797554016,0.973243772983551
0.6901779770851135,0.5269250273704529
0.14001069962978363,0.0752749964594841
0.8222044110298157,0.6980875134468079
0.7520328164100647,0.6026062369346619
0.1232772246003151,0.06568749994039536
0.8974527716636658,0.8139812350273132
0.04623105749487877,0.023662500083446503
0.5378847718238831,0.36788123846054077
0.5879694819450378,0.4163999855518341
0.28620395064353943,0.16699999570846558
0.9837527275085449,0.9680250287055969
0.6146406531333923,0.44366875290870667
0.6984409689903259,0.5366187691688538
0.6266153454780579,0.456256240606308
0.07397153228521347,0.03840624913573265
0.074527807533741,0.03870625048875809
0.888804018497467,0.7998625040054321
0.6021134257316589,0.43073123693466187
0.6529605388641357,0.48473748564720154
0.9009894728660583,0.8198187351226807
0.8273963928222656,0.70560622215271
0.6959267854690552,0.5336562395095825
0.6984038949012756,0.5365750193595886
0.7415893077850342,0.5893062353134155
0.9832619428634644,0.967074990272522
0.6274341344833374,0.4571250081062317
0.6983827352523804,0.536549985408783
0.6756885647773743,0.5102187395095825
0.9669588208198547,0.9360312223434448
0.9667019844055176,0.9355499744415283
0.732969343662262,0.5784937739372253
0.170895516872406,0.0934312492609024
0.03489293158054352,0.017756249755620956
0.6731406450271606,0.5073187351226807
0.46533823013305664,0.3032187521457672
0.3406362533569336,0.20528124272823334
0.4839152991771698,0.3191874921321869
0.12251746654510498,0.06525625288486481
0.6315663456916809,0.46152499318122864
0.5453487634658813,0.3749000132083893
0.7484159469604492,0.5979750156402588
0.7243016362190247,0.5677687525749207
0.6955227851867676,0.5331812500953674
0.954056978225708,0.9121500253677368
0.7963951826095581,0.661674976348877
0.8629135489463806,0.7588812708854675
0.7705358862876892,0.6267250180244446
0.3862183094024658,0.23932500183582306
0.8039350509643555,0.6721500158309937
0.6840481758117676,0.5198125243186951
0.19909054040908813,0.11055000126361847
0.5952035188674927,0.4236937463283539
0.4915621876716614,0.32587501406669617
0.7970467209815979,0.6625750064849854
0.5228064656257629,0.35391876101493835
0.38168880343437195,0.23585624992847443
0.4648965001106262,0.30284374952316284
0.372122585773468,0.22859375178813934
0.4887768030166626,0.32343125343322754
0.4724588990211487,0.3092937469482422
0.6757159233093262,0.5102499723434448
0.7520620226860046,0.6026437282562256
0.9156622290611267,0.8444437384605408
0.5439653992652893,0.3735937476158142
0.6641173362731934,0.49713748693466187
0.6503698825836182,0.48188748955726624
0.6464537382125854,0.47760000824928284
0.6939361691474915,0.531318724155426
0.5423271656036377,0.3720499873161316
0.6992716193199158,0.5375999808311462
0.4057552218437195,0.2545124888420105
0.23400533199310303,0.13250625133514404
0.7383544445037842,0.5852312445640564
0.9511532187461853,0.9068562388420105
0.4997444748878479,0.33310624957084656
0.3572642207145691,0.21748125553131104
0.4887482523918152,0.32340624928474426
0.28302231431007385,0.16483749449253082
0.8454572558403015,0.7322875261306763
0.03991228714585304,0.020362500101327896
0.8693618178367615,0.7689124941825867
0.28572651743888855,0.16667500138282776
0.6835122108459473,0.5191937685012817
0.7560641765594482,0.6078000068664551
0.09486386924982071,0.049793750047683716
0.257384330034256,0.1476999968290329
0.4967774748802185,0.33047500252723694
0.4518401324748993,0.2918562591075897
0.17645114660263062,0.09676250070333481
0.6822165250778198,0.5177000164985657
0.20037679374217987,0.11134374886751175
0.6640616059303284,0.49707499146461487
0.6393284797668457,0.4698624908924103
0.5563670992851257,0.38539373874664307
0.31832969188690186,0.1892937570810318
0.5629990100860596,0.39178749918937683
0.04104020819067955,0.02095000073313713
0.8318567276000977,0.7121187448501587
0.41624143719673157,0.26281875371932983
0.9157798290252686,0.844643771648407
0.6230636835098267,0.45249998569488525
0.4351007044315338,0.27803748846054077
0.4351007044315338,0.27803748846054077
0.0652143657207489,0.03370625153183937
0.7089381814002991,0.5491124987602234
0.701056182384491,0.5397124886512756
0.775199294090271,0.6329187750816345
0.6457319259643555,0.4768125116825104
0.10585881769657135,0.05588750168681145
0.6254590749740601,0.45503124594688416
0.5637471675872803,0.3925125002861023
0.5698068141937256,0.3984124958515167
0.717542827129364,0.5595062375068665
0.8972362279891968,0.8136249780654907
0.318594753742218,0.1894812434911728
0.4266989231109619,0.27121248841285706
0.8832235932350159,0.7908687591552734
0.5114755630493164,0.3436124920845032
0.07950835675001144,0.0414000004529953
0.9506028890609741,0.9058562517166138
0.9136670827865601,0.841056227684021
0.9934828281402588,0.9870499968528748
0.5803646445274353,0.4088124930858612
0.5232836604118347,0.3543562591075897
0.8186432719230652,0.6929687261581421
0.7130659818649292,0.5540812611579895
0.994096577167511,0.9882624745368958
0.3957648277282715,0.2467000037431717
0.8153281807899475,0.6882312297821045
0.8745194673538208,0.7770187258720398
0.5438726544380188,0.37350624799728394
0.7564992308616638,0.6083624958992004
0.7764450311660767,0.6345812678337097
0.5471253395080566,0.37658125162124634
0.4813971221446991,0.31700000166893005
0.8618782758712769,0.7572812438011169
0.5623469948768616,0.39115625619888306
0.590097188949585,0.4185374975204468
0.47790825366973877,0.3139812648296356
0.6244250535964966,0.45393750071525574
0.46881893277168274,0.30618125200271606
0.9128994941711426,0.8397562503814697
0.3022071421146393,0.17800000309944153
0.7039129734039307,0.5431062579154968
0.6705939769744873,0.5044312477111816
0.8062552213668823,0.6754000186920166
0.5226359963417053,0.35376250743865967
0.5495027303695679,0.3788374960422516
0.595302164554596,0.423793762922287
0.44843217730522156,0.28901875019073486
0.7532775402069092,0.6042062640190125
0.5489041805267334,0.3782687485218048
0.5016762614250183,0.3348250091075897
0.5157217383384705,0.3474562466144562
0.08899319916963577,0.04656875133514404
0.6311975717544556,0.4611312448978424
0.6580896377563477,0.49041250348091125
0.7846655249595642,0.6456375122070312
0.6881858706474304,0.5246062278747559
0.06273118406534195,0.03238125145435333
0.11706002801656723,0.062168750911951065
0.044105421751737595,0.022549999877810478
0.7362817525863647,0.5826312303543091
0.23132109642028809,0.13078750669956207
0.020953157916665077,0.010587500408291817
0.6244013905525208,0.45391249656677246
0.7230085730552673,0.5661812424659729
0.5478967428207397,0.3773125112056732
0.9061474800109863,0.8284000158309937
0.7034140825271606,0.5425124764442444
0.5794761180877686,0.40793123841285706
0.027625570073723793,0.014006249606609344
0.9554260969161987,0.9146562218666077
0.43769070506095886,0.2801562547683716
0.9381153583526611,0.8834437727928162
0.13692441582679749,0.07349374890327454
0.13420869410037994,0.07193125039339066
0.5730211734771729,0.40156251192092896
0.593165397644043,0.42163124680519104
0.6766359806060791,0.5113000273704529
0.6455141305923462,0.47657498717308044
0.46801990270614624,0.30550000071525574
0.6100674271583557,0.43891873955726624
0.9191197752952576,0.8503437638282776
0.604922890663147,0.43361249566078186
0.9505547285079956,0.9057687520980835
0.06795952469110489,0.03517499938607216
0.08849092572927475,0.046293750405311584
0.5704457759857178,0.39903751015663147
0.033322885632514954,0.01694375090301037
0.5813401937484741,0.40978124737739563
0.04420105740427971,0.022600000724196434
0.1256077140569687,0.0670124962925911
0.6758748292922974,0.5104312300682068
0.537483811378479,0.3675062358379364
0.03533933311700821,0.017987500876188278
0.05247366428375244,0.02694375067949295
0.17080141603946686,0.09337499737739563
0.2820452153682709,0.16417500376701355
0.8875369429588318,0.7978125214576721
0.5538095831871033,0.3829437494277954
0.038085661828517914,0.01941250078380108
0.7677805423736572,0.6230875253677368
0.7047313451766968,0.5440812706947327
0.33766233921051025,0.203125
0.5635731220245361,0.39234375953674316
0.28172236680984497,0.16395625472068787
0.40057578682899475,0.2504499852657318
0.6710135340690613,0.5049062371253967
0.5879196524620056,0.41635000705718994
0.7677046060562134,0.6229875087738037
0.988682746887207,0.9776187539100647
0.7059674859046936,0.5455562472343445
0.9493418335914612,0.9035687446594238
0.5056295990943909,0.33835625648498535
0.6727554202079773,0.5068812370300293
0.7634952664375305,0.6174625158309937
0.5856103301048279,0.4140374958515167
0.7609050273895264,0.6140812635421753
0.9342747330665588,0.8766562342643738
0.3885425329208374,0.24111250042915344
0.07789336889982224,0.04052500054240227
0.1451425850391388,0.07824999839067459
0.9714282155036926,0.9444437623023987
0.5187722444534302,0.35023126006126404
0.7481074929237366,0.5975812673568726
0.46084287762641907,0.29941248893737793
0.8690981268882751,0.7684999704360962
0.7946316003799438,0.6592437624931335
0.20111531019210815,0.11180000007152557
0.6183193325996399,0.44751250743865967
0.7048676609992981,0.5442437529563904
0.9528144598007202,0.9098812341690063
0.780562162399292,0.6401000022888184
0.6305063366889954,0.4603937566280365
0.761058509349823,0.6142812371253967
0.6595848202705383,0.49207499623298645
0.08104007691144943,0.042231250554323196
0.5447269082069397,0.37431249022483826
0.8513008952140808,0.741100013256073
0.6575435400009155,0.48980626463890076
0.3603029251098633,0.21973749995231628
0.9305920600891113,0.8701937794685364
0.9878446459770203,0.9759812355041504
0.6897972226142883,0.5264812707901001
0.20059943199157715,0.11148124933242798
0.9053317308425903,0.827037513256073
0.19827935099601746,0.11005000025033951
0.28660768270492554,0.16727499663829803
0.18124982714653015,0.09965624660253525
0.28327101469039917,0.16500625014305115
0.9361525177955627,0.8799687623977661
0.9362550973892212,0.8801500201225281
0.5549393892288208,0.3840250074863434
0.4099932014942169,0.25785624980926514
0.16713443398475647,0.0911874994635582
0.5858228802680969,0.414249986410141
0.8578363060951233,0.7510625123977661
0.6372540593147278,0.4676249921321869
0.7126984000205994,0.5536375045776367
0.6847946047782898,0.520675003528595
0.4642629325389862,0.30230626463890076
0.9793119430541992,0.9594625234603882
0.43148788809776306,0.27509376406669617
0.4530525505542755,0.2928687632083893
0.2338981181383133,0.13243749737739563
0.7758974432945251,0.6338499784469604
0.5761641263961792,0.4046562612056732
0.4603615403175354,0.29900625348091125
0.5043723583221436,0.33723124861717224
0.6771393418312073,0.5118749737739563
0.3990153968334198,0.2492312490940094
0.7556723952293396,0.6072937250137329
0.9635459780693054,0.9296562671661377
0.956584095954895,0.9167812466621399
0.5987896919250488,0.42733749747276306
0.33427897095680237,0.20068125426769257
0.11378587037324905,0.06032500043511391
0.44191256165504456,0.2836250066757202
0.8133556842803955,0.6854249835014343
0.6903119683265686,0.5270812511444092
0.6313614845275879,0.46130624413490295
0.5275847911834717,0.3583124876022339
0.13537199795246124,0.07259999960660934
0.3798452615737915,0.23444999754428864
0.5418887734413147,0.3716374933719635
0.3160553574562073,0.18768750131130219
0.2795606553554535,0.1624937504529953
0.23941724002361298,0.13598750531673431
0.018256809562444687,0.009212500415742397
0.8038188219070435,0.6719874739646912
0.7185134887695312,0.5606874823570251
0.42645135521888733,0.2710125148296356
0.44008970260620117,0.28212499618530273
0.5307756662368774,0.3612625002861023
0.6303421854972839,0.46021875739097595
0.7688187956809998,0.6244562268257141
0.2554652988910675,0.14643749594688416
0.330881804227829,0.19823749363422394
0.575365424156189,0.40386876463890076
0.5840582847595215,0.4124875068664551
0.9036102294921875,0.8241687417030334
0.9544773101806641,0.912918746471405
0.6781720519065857,0.5130562782287598
0.4902242124080658,0.3246999979019165
0.7551060318946838,0.6065624952316284
0.4314955770969391,0.2750999927520752
0.5119186043739319,0.3440124988555908
0.06270772963762283,0.032368749380111694
0.12895040214061737,0.06891874969005585
0.8640155792236328,0.7605875134468079
0.6796936988830566,0.5148000121116638
0.31894809007644653,0.18973125517368317
0.7216925024986267,0.5645687580108643
0.9942673444747925,0.9886000156402588
0.4026595652103424,0.2520812451839447
0.9267687201499939,0.863531231880188
0.6327357292175293,0.46277499198913574
0.9774103760719299,0.955818772315979
0.8664541244506836,0.7643749713897705
0.5516560673713684,0.380887508392334
0.25616881251335144,0.1468999981880188
0.5476331114768982,0.37706249952316284
0.7680983543395996,0.6235062479972839
0.6856049299240112,0.5216125249862671
0.7232327461242676,0.5664562582969666
0.5337713956832886,0.3640437424182892
0.605864942073822,0.4345812499523163
0.05592850595712662,0.0287687499076128
0.7781269550323486,0.6368312239646912
0.696792483329773,0.5346750020980835
0.8642333149909973,0.7609249949455261
0.6380834579467773,0.46851876378059387
0.8428060412406921,0.7283187508583069
0.02094091847538948,0.010581250302493572
0.24445907771587372,0.1392499953508377
0.6702956557273865,0.5040937662124634
0.815043032169342,0.6878250241279602
0.47892841696739197,0.3148624897003174
0.6332321166992188,0.4633062481880188
0.8693618178367615,0.7689124941825867
0.4370955228805542,0.27966874837875366
0.7099947333335876,0.5503812432289124
0.9191306829452515,0.8503624796867371
0.843909740447998,0.7299687266349792
0.028536928817629814,0.014475000090897083
0.6505804657936096,0.48211875557899475
0.5653247833251953,0.3940437436103821
0.687583327293396,0.5239062309265137
0.7058053016662598,0.5453624725341797
0.6901565194129944,0.5268999934196472
0.5705223679542542,0.3991124927997589
0.6983509659767151,0.5365124940872192
0.6908478140830994,0.5277062654495239
0.7241083979606628,0.5675312280654907
0.6274518370628357,0.45714375376701355
0.4535459578037262,0.2932812571525574
0.8838701844215393,0.7919062376022339
0.6083568334579468,0.4371500015258789
0.6639444828033447,0.49694374203681946
0.028804099187254906,0.014612499624490738
0.48858410120010376,0.3232625126838684
0.6356329917907715,0.46588125824928284
0.08677663654088974,0.045356251299381256
0.41187915205955505,0.2593500018119812
0.05942995846271515,0.030625000596046448
0.1944977343082428,0.10772500187158585
0.013323151506483555,0.00670624990016222
0.4937986731529236,0.3278437554836273
0.40071168541908264,0.25055626034736633
0.11465268582105637,0.06081249937415123
0.6235079169273376,0.4529687464237213
0.14291435480117798,0.07695624977350235
0.056448038667440414,0.02904375083744526
0.6140826344490051,0.44308748841285706
0.19939453899860382,0.11073750257492065
0.5809752941131592,0.4094187617301941
0.6830625534057617,0.5186750292778015
0.12237425893545151,0.06517499685287476
0.12488280236721039,0.066600002348423
0.1229579821228981,0.06550624966621399
0.6075090169906616,0.43627500534057617
0.45169779658317566,0.29173749685287476
0.5640178918838501,0.3927749991416931
0.9675021171569824,0.9370499849319458
0.4179718494415283,0.26420000195503235
0.7493062615394592,0.5991125106811523
0.042490195482969284,0.021706249564886093
0.061522431671619415,0.03173749893903732
0.8151000738143921,0.6879062652587891
0.9955994486808777,0.9912375211715698
0.08041846752166748,0.04189375042915344
0.08692532777786255,0.04543749988079071
0.9760164022445679,0.9531562328338623
0.8811306357383728,0.7875187397003174
0.3034673035144806,0.17887499928474426
0.6429925560951233,0.4738312363624573
0.8516842722892761,0.7416812777519226
0.8667231202125549,0.7647937536239624
0.866000235080719,0.7636687755584717
0.720368504524231,0.5629500150680542
0.7227843403816223,0.5659062266349792
0.5215029120445251,0.35272499918937683
0.741752564907074,0.5895125269889832
0.6785814762115479,0.5135250091552734
0.7299218773841858,0.5747062563896179
0.04600438475608826,0.02354375086724758
0.648163378238678,0.47946876287460327
0.49153372645378113,0.3258500099182129
0.5890216827392578,0.4174562394618988
0.09227430820465088,0.048368748277425766
0.6524216532707214,0.48414376378059387
0.05465211719274521,0.028093749657273293
0.612580418586731,0.44152501225471497
0.11647262424230576,0.06183750182390213
0.6486429572105408,0.4799937605857849
0.7025519013404846,0.5414875149726868
0.19018855690956116,0.10508749634027481
0.0332503616809845,0.0169062502682209
0.056778501719236374,0.029218750074505806
0.8489084243774414,0.7374812364578247
0.09599743038415909,0.05041874945163727
1.0,1.0
0.05781637877225876,0.029768750071525574
0.0485663078725338,0.02488750033080578
0.3826294541358948,0.23657500743865967
0.4376983344554901,0.280162513256073
0.12488280236721039,0.066600002348423
0.63536536693573,0.46559375524520874
0.9943052530288696,0.9886749982833862
0.6215689778327942,0.45092499256134033
0.7309443354606628,0.5759750008583069
0.8432954549789429,0.7290499806404114
0.6328525543212891,0.4629000127315521
0.8241692185401917,0.7009249925613403
0.9557669162750244,0.9152812361717224
0.5844966769218445,0.41292500495910645
0.5972049236297607,0.4257250130176544
0.7998349666595459,0.6664375066757202
0.19227422773838043,0.10636249929666519
0.46354028582572937,0.30169373750686646
0.04761381819844246,0.024387499317526817
0.7816810607910156,0.6416062712669373
0.3247915208339691,0.19388124346733093
0.5985135436058044,0.4270562529563904
0.9927636384963989,0.9856312274932861
0.9809955954551697,0.9627000093460083
0.3446192443370819,0.2081812471151352
0.8282680511474609,0.7068750262260437
0.534087061882019,0.3643375039100647
0.979028582572937,0.9589187502861023
0.18042248487472534,0.09915625303983688
0.4911710023880005,0.3255312442779541
0.9861354231834412,0.9726499915122986
0.6015636324882507,0.4301687479019165
0.16226087510585785,0.08829375356435776
0.056625086814165115,0.029137499630451202
0.5557090044021606,0.3847624957561493
0.6713777184486389,0.5053187608718872
0.9610794186592102,0.9250749945640564
0.6176688075065613,0.44683125615119934
0.6478549242019653,0.4791312515735626
0.7622134685516357,0.6157875061035156
0.970879077911377,0.9434062242507935
0.646144449710846,0.4772624969482422
0.9996248483657837,0.9992499947547913
0.9965223073959351,0.9930687546730042
0.03854263573884964,0.01964999921619892
0.03841037675738335,0.019581250846385956
0.07783564180135727,0.04049374908208847
0.19401881098747253,0.10743124783039093
0.05864116922020912,0.03020625002682209
0.29183927178382874,0.1708499938249588
0.13056813180446625,0.06984374672174454
0.12504760921001434,0.0666937530040741
0.08508218824863434,0.04443125054240227
0.050337839871644974,0.025818750262260437
0.07480582594871521,0.038856249302625656
0.10548875480890274,0.0556812509894371
0.12106230109930038,0.06443125009536743
0.021283568814396858,0.010756249539554119
0.06216806918382645,0.032081250101327896
0.023251503705978394,0.011762499809265137
0.09717489778995514,0.0510687492787838
0.06703755259513855,0.03468124940991402
0.043615154922008514,0.022293750196695328
0.7645455598831177,0.6188374757766724
0.7860578894615173,0.6475250124931335
0.10207289457321167,0.05378124862909317
0.5576684474945068,0.38664373755455017
0.7484991550445557,0.5980812311172485
0.8425758481025696,0.7279750108718872
0.46952196955680847,0.30678126215934753
0.5398462414741516,0.3697187602519989
0.977897047996521,0.9567499756813049
0.3970666229724884,0.24771249294281006
0.31882444024086,0.1896437555551529
0.6576336622238159,0.4899062514305115
0.791271448135376,0.6546312570571899
0.8590702414512634,0.7529562711715698
0.9925479888916016,0.9852062463760376
0.407833456993103,0.2561500072479248
0.7203429341316223,0.5629187226295471
0.9937549829483032,0.9875875115394592
0.5609052181243896,0.3897624909877777
0.7259523272514343,0.5698000192642212
0.6450782418251038,0.47609999775886536
0.20485922694206238,0.11411874741315842
0.06476973742246628,0.03346874937415123
0.9982625842094421,0.9965312480926514
0.170895516872406,0.0934312492609024
0.14371153712272644,0.077418752014637
0.11438605934381485,0.06066250056028366
0.09101104736328125,0.0476749986410141
0.05645984038710594,0.02905000001192093
0.0829828754067421,0.043287500739097595
0.12151452898979187,0.06468749791383743
0.6099286079406738,0.4387750029563904
0.038494545966386795,0.019625000655651093
0.14768721163272858,0.07973124831914902
0.2329130917787552,0.13180625438690186
0.5818934440612793,0.41033124923706055
0.6202733516693115,0.4495624899864197
0.3795417249202728,0.2342187464237213
0.9985572695732117,0.9971187710762024
0.20446638762950897,0.11387500166893005
0.6227970123291016,0.4522187411785126
0.5726901888847351,0.40123748779296875
0.6825799942016602,0.5181187391281128
0.5051828026771545,0.3379562497138977
0.5257396697998047,0.35661250352859497
0.44470688700675964,0.285931259393692
0.3379213511943817,0.20331250131130219
0.9921831488609314,0.9844874739646912
0.8322233557701111,0.7126562595367432
0.4167272746562958,0.26320624351501465
0.7431955933570862,0.5913375020027161
0.4944506287574768,0.3284187614917755
6.249999975026233e-13,6.249999975026233e-13
0.5420747995376587,0.37181249260902405
0.06268427520990372,0.032356251031160355
0.6388307809829712,0.4693250060081482
0.617865800857544,0.4470374882221222
0.45848506689071655,0.2974250018596649
0.037171073257923126,0.018937500193715096
0.06651198863983154,0.03440000116825104
0.0895066186785698,0.04684999957680702
0.5977888703346252,0.4263187646865845
0.617985188961029,0.4471625089645386
0.06382129341363907,0.03296250104904175
0.07335693389177322,0.038075000047683716
0.6533007025718689,0.4851124882698059
0.07551209628582001,0.03923749923706055
0.5567967891693115,0.38580626249313354
0.43865880370140076,0.28095000982284546
0.15026763081550598,0.08123750239610672
0.30995437502861023,0.1834000051021576
0.18500474095344543,0.10193125158548355
0.48758402466773987,0.3223874866962433
0.8466722965240479,0.7341125011444092
0.9852963089942932,0.9710187315940857
0.07104579359292984,0.03683124855160713
0.6214680671691895,0.4508187472820282
0.980696976184845,0.9621250033378601
0.7936182618141174,0.6578500270843506
0.9843268990516663,0.9691374897956848
0.2745233476161957,0.1590999960899353
0.43601083755493164,0.2787812352180481
0.5855040550231934,0.4139312505722046
0.5145711302757263,0.3464125096797943
0.4358656108379364,0.2786625027656555
0.7469702363014221,0.5961312651634216
0.0842682495713234,0.04398750141263008
0.038362279534339905,0.019556250423192978
0.1052868440747261,0.05556875094771385
0.6783849596977234,0.5133000016212463
0.7859565615653992,0.6473875045776367
0.031435515731573105,0.015968749299645424
0.09328598529100418,0.0489250011742115
0.13146324455738068,0.07035624980926514
0.05175038054585457,0.02656250074505806
0.34865131974220276,0.2111312448978424
0.09540814906358719,0.05009375140070915
0.09332006424665451,0.04894375056028366
0.23605935275554657,0.13382500410079956
0.08267275243997574,0.04311874881386757
0.667654812335968,0.5011125206947327
0.8743928074836731,0.7768187522888184
0.6603648066520691,0.49294376373291016
0.9470324516296387,0.8993937373161316
0.7958290576934814,0.6608937382698059
0.6052938103675842,0.43399375677108765
0.9762325882911682,0.9535687565803528
0.7027307748794556,0.541700005531311
0.6991182565689087,0.5374187231063843
0.975432813167572,0.9520437717437744
0.7235281467437744,0.5668187737464905
0.972250759601593,0.9459999799728394
0.5762274265289307,0.4047187566757202
0.27777358889579773,0.16128750145435333
0.42926284670829773,0.27328750491142273
